steering_angle,speed,rpm,acceleration,throttle_position,engine_temperature,voltage,distance,latitude,longitude,heart_rate,current_weather,temperature,precipitation,accidents_onsite
2.8,59,1875.0,-0.592116415203115,15.68627451,89.0,12.8,0.017142690000000016,-0.137137743,-78.35822163,66,1,20.0,0.3,3
1.9,56,1784.0,-0.598850790959729,15.68627451,89.0,12.8,0.01078300000000354,-0.136989509,-78.35825549,66,1,20.0,0.3,3
1.8,56,1765.0,-0.191422785997549,15.29411765,89.0,12.8,0.016859089999996968,-0.136847645,-78.3582824,66,1,20.0,0.3,3
1.4,55,1740.0,-0.187878574858644,15.29411765,89.0,12.9,0.012142969999999309,-0.136706578,-78.35830922,66,1,20.0,0.3,3
1.4,54,1712.0,-0.125656186659229,15.29411765,88.0,12.8,0.021127249999999265,-0.136566474,-78.35833412,66,1,20.0,0.3,3
1.6,53,1683.0,-0.218678011471971,14.90196078,88.0,12.8,0.010483820000004584,-0.136424694,-78.35835708,66,1,20.0,0.3,3
2.6,52,1658.0,-0.212677657303541,14.90196078,88.0,12.8,0.01248588999999356,-0.136284549,-78.35837519,66,1,20.0,0.3,3
5.5,48,1527.0,-0.59843676109891,14.50980392,88.0,12.8,0.016091049999999996,-0.136148301,-78.35839002,66,1,20.0,0.3,3
-2.1,47,1509.0,-0.695807153763125,14.11764706,88.0,12.8,0.013575670000001594,-0.13602186,-78.35840394,66,1,20.0,0.3,3
-4.0,43,1371.0,-0.980013525754677,14.11764706,88.0,12.8,0.0121811400000027,-0.135902041,-78.35841391,66,1,20.0,0.3,3
-9.5,39,1263.0,-0.59105729368956,20.78431373,88.0,12.8,0.011048699999996359,-0.135798901,-78.3584202,66,1,20.0,0.3,3
-16.3,40,1280.0,0.202620740422707,29.01960784,88.0,12.8,0.01134880000000038,-0.135699115,-78.35842154,66,1,20.0,0.3,3
-15.1,40,1299.0,0.189101438148963,14.11764706,88.0,12.8,0.008745920000002627,-0.135596562,-78.35841442,67,1,20.0,0.3,3
38.2,41,1308.0,0.189002468032028,31.76470588,88.0,12.8,0.013223080000003051,-0.135488478,-78.35840042,67,1,20.0,0.3,3
49.4,43,1363.0,0.376634428642747,32.15686275,88.0,12.8,0.012730569999995112,-0.135380351,-78.35839447,67,1,20.0,0.3,4
30.6,44,1395.0,0.581986715012536,33.33333333,88.0,12.8,0.008206999999998743,-0.135270758,-78.35841299,67,1,20.0,0.3,4
-19.2,46,1477.0,0.531614000092969,34.50980392,89.0,12.8,0.014792280000001767,-0.135159194,-78.3584404,67,1,20.0,0.3,4
-16.8,48,1537.0,0.583314398947943,34.90196078,89.0,12.8,0.014086840000004486,-0.135041135,-78.35846722,68,1,20.0,0.3,4
-8.9,49,1544.0,0.579512203715693,35.29411765,89.0,12.8,0.005108589999998969,-0.134915533,-78.35847887,68,1,20.0,0.3,4
1.3,51,1628.0,0.431759376976055,37.64705882,90.0,12.9,0.021671749999995882,-0.134786745,-78.3584865,68,1,20.0,0.3,5
1.7,53,1674.0,0.587765123508143,39.60784314,90.0,12.9,0.015882959999999002,-0.134654562,-78.35849228,69,1,20.0,0.3,5
6.9,54,1729.0,0.389450566178949,40.78431373,90.0,12.9,0.015477199999999414,-0.134517099,-78.35849865,69,1,20.0,0.3,5
7.3,55,1761.0,0.391099697257546,41.56862745,90.0,12.9,0.011787000000005321,-0.13437469,-78.35850377,70,1,20.0,0.3,5
7.0,57,1802.0,0.54894183118124,36.07843137,90.0,12.8,0.018761470000001168,-0.134229306,-78.35851441,70,1,20.0,0.3,5
4.9,56,1772.0,0.0,14.50980392,91.0,12.8,0.017162599999998918,-0.134083168,-78.35852539,70,1,20.0,0.3,5
5.9,55,1756.0,-0.186868961735942,14.50980392,91.0,12.8,0.011047800000000052,-0.133934054,-78.3585419,70,1,20.0,0.3,5
9.3,54,1733.0,-0.191189425358769,19.60784314,91.0,12.8,0.016965599999998915,-0.133792022,-78.35855775,70,1,20.0,0.3,5
7.6,55,1729.0,0.0,14.90196078,91.0,12.8,0.011950900000002207,-0.133648608,-78.35857744,70,1,20.0,0.3,5
7.5,54,1746.0,0.0,22.35294118,91.0,12.8,0.01825061999999633,-0.13350863,-78.35859739,70,1,20.0,0.3,5
7.4,55,1743.0,0.0,17.64705882,91.0,12.8,0.009199260000002596,-0.133369197,-78.35862262,70,1,20.0,0.3,5
-0.6,56,1775.0,0.245979317999908,18.43137255,91.0,12.9,0.016416469999995797,-0.133225825,-78.3586502,69,1,20.0,0.3,5
8.7,58,1829.0,0.390234654068081,20.78431373,90.0,12.9,0.019163740000003315,-0.133082788,-78.35867803,69,1,20.0,0.3,5
8.9,59,1877.0,0.371077693932031,24.70588235,90.0,12.9,0.017201479999997105,-0.132936565,-78.35870787,69,1,20.0,0.3,5
9.3,61,1936.0,0.626004283021144,29.41176471,90.0,12.9,0.017319100000001697,-0.132783805,-78.35874508,69,1,20.0,0.3,5
9.3,63,1991.0,0.600239288993993,28.62745098,90.0,12.8,0.019237169999996695,-0.132629788,-78.35878875,69,1,20.0,0.3,5
9.0,63,1989.0,0.372089897008419,16.07843137,90.0,12.8,0.017735990000005586,-0.132469609,-78.35883804,69,1,20.0,0.3,5
8.1,59,1876.0,-0.833774587689503,15.68627451,89.0,12.8,0.010612429999994788,-0.132314209,-78.35888732,69,1,20.0,0.3,5
5.2,55,1738.0,-1.34677783940633,15.29411765,89.0,12.8,0.01649934000000286,-0.1321731,-78.35894088,69,1,20.0,0.3,5
5.2,49,1546.0,-1.19586741704955,14.90196078,89.0,12.8,0.014209700000002101,-0.132049676,-78.35898455,66,1,20.0,0.3,5
8.8,45,1415.0,-0.951051762437769,14.11764706,88.0,12.8,0.01321781000000044,-0.131939119,-78.35902395,66,1,20.0,0.3,5
9.4,40,1285.0,-0.990261428462568,14.11764706,88.0,12.8,0.011560559999999498,-0.131837907,-78.35906351,66,1,20.0,0.3,5
11.0,37,1166.0,-0.827444699016081,14.11764706,88.0,12.8,0.01027831999999762,-0.131743611,-78.35910341,66,1,20.0,0.3,5
10.5,33,1019.0,-0.973675491313537,13.7254902,88.0,12.8,0.0035126699999992184,-0.131663396,-78.35913987,67,1,20.0,0.3,5
8.1,31,1462.0,-0.719430940485881,13.7254902,88.0,12.8,0.013011009999999601,-0.131591731,-78.35916778,67,1,20.0,0.3,6
7.7,28,1450.0,-0.584907870225508,14.11764706,88.0,12.8,0.008402860000003898,-0.131527986,-78.35920173,67,1,20.0,0.3,5
6.4,27,1324.0,-0.391881393177541,14.11764706,88.0,12.8,0.004803179999996132,-0.131464452,-78.35923844,67,1,20.0,0.3,5
4.3,24,1208.0,-0.828375897067933,14.11764706,88.0,12.8,0.006349780000000749,-0.131406072,-78.35926744,67,1,20.0,0.3,5
8.5,20,1015.0,-0.957644120690249,13.7254902,88.0,12.8,0.005885489999997162,-0.131355152,-78.35929586,67,1,20.0,0.3,5
17.4,17,853.0,-0.424319513068579,13.7254902,88.0,12.8,0.004769400000000701,-0.131312823,-78.35931933,67,1,20.0,0.3,5
8.1,16,859.0,-0.384367390774857,13.7254902,88.0,12.8,0.004531169999999918,-0.131271919,-78.35934506,70,1,20.0,0.3,5
7.7,14,900.0,-0.383184150547106,13.7254902,89.0,12.8,0.003872069999999894,-0.131238727,-78.35936274,70,1,20.0,0.3,5
7.7,13,913.0,-0.190023279219872,13.7254902,89.0,12.7,0.002804690000004939,-0.131208594,-78.35937926,70,1,20.0,0.3,5
7.0,12,917.0,-0.331830532580771,13.7254902,89.0,12.8,0.0036412899999973547,-0.131182862,-78.35939543,70,1,20.0,0.3,5
4.9,9,916.0,-0.498418055979585,13.7254902,89.0,12.8,0.0025501599999984137,-0.131157045,-78.35940968,70,1,20.0,0.3,4
5.1,8,865.0,-0.415291242834959,13.7254902,89.0,12.7,0.0020867200000012076,-0.131135085,-78.35942033,70,1,20.0,0.3,4
5.8,7,834.0,-0.309114903938618,13.7254902,89.0,12.7,0.0012501200000016865,-0.131115513,-78.35943131,70,1,20.0,0.3,4
5.7,6,782.0,-0.232712043374174,13.7254902,89.0,12.7,0.0022776400000026342,-0.131097659,-78.35944237,70,1,20.0,0.3,4
5.7,5,778.0,-0.223801148275351,13.7254902,90.0,12.7,0.0010719599999973184,-0.131082991,-78.35945042,70,1,20.0,0.3,4
4.7,5,798.0,0.0,13.7254902,90.0,12.8,0.0014755500000021016,-0.131069957,-78.35945754,70,1,20.0,0.3,4
4.7,5,801.0,0.0,13.7254902,90.0,12.8,0.0016121699999942507,-0.131057804,-78.35946291,70,1,20.0,0.3,4
4.7,6,846.0,0.192525422269667,25.49019608,90.0,12.8,0.0017030700000049137,-0.131046278,-78.35947003,70,1,20.0,0.3,4
4.7,10,1339.0,0.768934439642372,21.56862745,90.0,12.8,0.002489149999995277,-0.131032155,-78.35947691,70,1,20.0,0.3,4
-2.2,14,1055.0,1.28392262043412,27.84313725,90.0,12.8,0.002724710000002517,-0.131010739,-78.35948839,70,1,20.0,0.3,4
-4.7,19,1446.0,1.42792792847925,30.98039216,90.0,12.8,0.005000569999999982,-0.130977002,-78.35950725,70,1,20.0,0.3,4
5.3,22,1649.0,1.37032200452895,22.74509804,90.0,12.8,0.006399850000001095,-0.130934296,-78.35953566,70,1,20.0,0.3,4
16.5,23,1750.0,0.573338331926246,19.60784314,90.0,12.8,0.006520549999997627,-0.130883921,-78.35956751,70,1,20.0,0.3,4
10.1,24,1814.0,0.392622540793011,17.64705882,90.0,12.8,0.0071241300000011165,-0.130833252,-78.35959836,71,1,20.0,0.3,3
16.2,25,1907.0,0.385353986673118,22.35294118,90.0,12.8,0.004946349999997324,-0.130782207,-78.35962392,71,1,20.0,0.3,3
8.6,28,2099.0,0.783453806592081,24.31372549,90.0,12.8,0.008579190000006065,-0.130728479,-78.35965896,71,1,20.0,0.3,3
6.8,34,1675.0,0.767693145662277,21.96078431,90.0,12.8,0.018859669999997664,-0.130669596,-78.35969886,71,1,20.0,0.3,3
7.5,34,1681.0,0.662665466075882,14.50980392,90.0,12.8,0.007753729999997461,-0.130534773,-78.35979701,71,1,20.0,0.3,3
7.5,34,1702.0,0.184239239516428,14.50980392,90.0,12.8,0.010468809999998996,-0.130463317,-78.35984982,72,1,20.0,0.3,3
4.3,34,1691.0,0.0,14.50980392,90.0,12.8,0.009448590000005197,-0.130391149,-78.3599038,72,1,20.0,0.3,3
3.2,34,1685.0,0.196396533682881,14.50980392,90.0,12.8,0.01032542999999464,-0.130318017,-78.35995954,72,1,20.0,0.3,3
3.2,33,1688.0,-0.168719490201508,20.0,90.0,12.8,0.00878423000000339,-0.13024786,-78.36001377,72,1,20.0,0.3,3
-7.9,35,1769.0,0.0,23.92156863,89.0,12.8,0.010097019999996348,-0.13017741,-78.36006858,72,1,20.0,0.3,3
-2.7,36,1794.0,0.375430066403968,14.50980392,89.0,12.8,0.006156119999999987,-0.130103021,-78.36012323,70,1,20.0,0.3,3
9.4,36,1817.0,0.357404068459177,14.50980392,89.0,12.8,0.010368840000005264,-0.13002662,-78.3601804,70,1,20.0,0.3,3
14.6,36,1801.0,0.133508798072253,15.68627451,89.0,12.8,0.011198659999998029,-0.129954284,-78.36023455,70,1,20.0,0.3,3
-6.6,36,1800.0,0.0,15.68627451,89.0,12.8,0.009874119999999209,-0.129882158,-78.36029121,70,1,20.0,0.3,3
-8.5,35,1780.0,-0.195409560539375,15.68627451,89.0,12.8,0.011545410000003642,-0.129810744,-78.36035013,70,1,20.0,0.3,3
-5.2,33,1656.0,-0.552511292004781,15.29411765,88.0,12.7,0.006244339999994963,-0.129738576,-78.36040813,70,1,20.0,0.3,3
-5.3,29,1487.0,-0.683161351562046,14.50980392,88.0,12.7,0.01083349000000311,-0.129667791,-78.36045532,70,1,20.0,0.3,3
-8.4,29,1473.0,-0.453125273432782,14.50980392,88.0,12.8,0.005823749999997574,-0.129602496,-78.36049464,70,1,20.0,0.3,3
-5.7,28,1404.0,-0.397119463788332,14.50980392,88.0,12.7,0.009742260000003,-0.129536656,-78.36053403,70,1,20.0,0.3,3
-5.8,24,1237.0,-0.586041925345573,14.11764706,88.0,12.8,0.005183559999998977,-0.129476851,-78.36056789,70,1,20.0,0.3,3
-10.2,22,1137.0,-0.584991796777032,14.11764706,88.0,12.8,0.005921409999999128,-0.1294178,-78.36059614,70,1,20.0,0.3,3
-6.1,20,1000.0,-0.647237879985269,13.7254902,88.0,12.7,0.005009430000001203,-0.129363402,-78.3606181,68,1,20.0,0.3,3
-8.8,19,842.0,0.0,13.7254902,88.0,12.8,0.005815349999998887,-0.129312314,-78.36063461,68,1,20.0,0.3,3
-14.4,19,740.0,0.0,14.11764706,88.0,12.8,0.005184249999999224,-0.129264495,-78.36065046,68,1,20.0,0.3,3
-9.7,17,838.0,-0.400391195010043,14.11764706,88.0,12.8,0.0035909600000039177,-0.129218311,-78.3606668,68,1,20.0,0.3,3
-10.1,15,874.0,-0.560918119753102,14.11764706,89.0,12.7,0.0043513099999969995,-0.129176821,-78.36067921,68,1,20.0,0.3,3
-10.1,13,872.0,-0.403295700198365,14.11764706,89.0,12.7,0.003418629999998757,-0.12914191,-78.36068926,66,1,20.0,0.3,3
-10.1,12,852.0,-0.200725442625093,14.11764706,89.0,12.7,0.0035897400000024504,-0.129111274,-78.36069656,66,1,20.0,0.3,3
-12.3,9,842.0,-0.414266159976069,14.11764706,89.0,12.7,0.0021826699999962784,-0.129082818,-78.36070393,66,1,20.0,0.3,3
-12.6,9,829.0,-0.424787325977376,13.7254902,89.0,12.7,0.00261446000000376,-0.1290596,-78.36070846,66,1,20.0,0.3,3
-11.0,7,774.0,-0.377955226244679,13.7254902,89.0,12.8,0.001577359999998862,-0.129040573,-78.36071265,66,1,20.0,0.3,3
-11.2,5,787.0,-0.193285174090101,13.7254902,90.0,12.7,0.0015692099999995435,-0.129026365,-78.360716,66,1,20.0,0.3,3
-11.2,4,803.0,-0.172069987774359,13.7254902,90.0,12.7,0.0009656400000039866,-0.129016181,-78.36071734,66,1,20.0,0.3,3
-11.2,3,818.0,-0.301654697279768,13.7254902,90.0,12.7,0.0004519299999969917,-0.129007213,-78.36072011,66,1,20.0,0.3,3
-11.2,3,852.0,-0.240857053020215,13.7254902,90.0,12.7,0.0008872200000027419,-0.129000465,-78.36072128,66,1,20.0,0.3,3
-11.2,2,822.0,-0.227228149241267,13.7254902,90.0,12.7,0.0003570299999964277,-0.128996526,-78.36072078,66,1,20.0,0.3,3
-11.1,0,781.0,0.0,13.7254902,90.0,12.7,0.0,-0.128995185,-78.36072053,66,1,20.0,0.3,3
-11.1,0,683.0,0.0,13.33333333,90.0,12.7,0.0,-0.128995143,-78.36072053,66,1,20.0,0.3,3
-11.1,0,665.0,0.0,13.33333333,90.0,12.7,0.0,-0.128995059,-78.36072053,66,1,20.0,0.3,3
-11.1,0,685.0,0.0,13.33333333,90.0,12.6,0.0,-0.128995059,-78.36072053,66,1,20.0,0.3,3
-11.1,0,686.0,0.0,13.33333333,90.0,12.7,0.0,-0.128995059,-78.36072053,66,1,20.0,0.3,3
-11.9,0,686.0,0.0,13.33333333,90.0,12.7,0.0,-0.128995059,-78.36072053,66,1,20.0,0.3,3
-16.9,3,1109.0,0.383306945716576,16.47058824,91.0,12.7,0.0003638600000002157,-0.128995059,-78.36072053,66,1,20.0,0.3,3
-13.8,5,738.0,0.810396833824953,15.29411765,91.0,12.8,0.0013278400000018564,-0.128988773,-78.3607222,66,1,20.0,0.3,3
1.0,6,912.0,0.394547561027709,14.11764706,91.0,12.8,0.0017548399999967046,-0.128977415,-78.36072371,66,1,20.0,0.3,3
-6.4,5,1011.0,-0.189910396400806,13.7254902,91.0,12.7,0.0012536800000049197,-0.128960065,-78.36072505,66,1,20.0,0.3,3
-6.2,3,979.0,-0.392118794929854,13.33333333,91.0,12.7,0.000618349999996326,-0.128947408,-78.36072715,66,1,20.0,0.3,3
-6.1,2,927.0,-0.189555707958345,13.33333333,91.0,12.7,0.0006156099999969911,-0.128939403,-78.3607274,66,1,20.0,0.3,3
-6.1,2,840.0,0.0,13.33333333,91.0,12.7,0.0006155300000045827,-0.128934416,-78.36072992,66,1,20.0,0.3,3
-6.1,1,811.0,-0.189355577675317,13.33333333,91.0,12.7,0.000286289999998246,-0.128927752,-78.36073025,66,1,20.0,0.3,3
-6.1,1,856.0,0.0,15.68627451,91.0,12.8,0.00027236999999757927,-0.12892331,-78.36073092,66,1,20.0,0.3,3
-6.1,3,1633.0,0.397853906008702,25.49019608,91.0,12.8,0.0004462300000014352,-0.12892331,-78.36073092,66,1,20.0,0.3,3
-10.7,6,1204.0,0.961429731231473,15.68627451,91.0,12.8,0.0015929200000002197,-0.128915641,-78.3607326,66,1,20.0,0.3,3
-10.1,6,1006.0,0.57177702214776,13.33333333,91.0,12.8,0.0011664399999986585,-0.128900637,-78.36073369,66,1,20.0,0.3,3
-8.0,3,857.0,-0.349961443347941,13.33333333,91.0,12.7,0.0010817000000002963,-0.128881903,-78.36073486,66,1,20.0,0.3,3
-8.0,3,823.0,-0.351769057141436,12.94117647,91.0,12.7,0.0008599300000042831,-0.128871426,-78.36073444,65,1,20.0,0.3,3
-8.1,2,783.0,-0.200618484317882,14.50980392,91.0,12.8,0.0003015699999977528,-0.128862835,-78.36073637,65,1,20.0,0.3,3
-8.0,0,881.0,-0.407101968751634,14.50980392,91.0,12.7,0.0,-0.128861577,-78.36073629,65,1,20.0,0.3,3
-8.0,0,807.0,-0.113383520961518,14.11764706,90.0,12.7,0.0,-0.128861577,-78.36073629,65,1,20.0,0.3,3
-8.0,0,683.0,0.0,14.11764706,90.0,12.7,0.0,-0.128861577,-78.36073629,63,1,20.0,0.3,3
-8.0,0,665.0,0.0,14.11764706,90.0,12.8,0.0,-0.128861577,-78.36073629,63,1,20.0,0.3,3
-8.0,0,958.0,0.0,25.49019608,90.0,12.7,0.0,-0.128861577,-78.36073629,61,1,20.0,0.3,3
-21.4,5,1474.0,0.910574967484096,21.17647059,90.0,12.7,0.0006997799999979293,-0.128861577,-78.36073629,61,1,20.0,0.3,3
-30.3,6,839.0,1.19875729147119,14.11764706,90.0,12.8,0.0016231500000003507,-0.128847244,-78.36073453,61,1,20.0,0.3,3
-16.6,6,882.0,0.200994283344712,13.33333333,90.0,12.7,0.0016353399999999851,-0.128827924,-78.36073495,61,1,20.0,0.3,3
8.9,4,882.0,-0.384595666691396,13.33333333,90.0,12.7,0.0008363399999993248,-0.128813339,-78.3607321,64,1,20.0,0.3,3
8.9,3,847.0,-0.374226777310556,13.33333333,90.0,12.8,0.0007337500000019759,-0.128800557,-78.36072966,64,1,20.0,0.3,3
8.9,1,871.0,-0.449325606298855,14.50980392,90.0,12.7,0.00019696000000379854,-0.128793349,-78.36072958,64,1,20.0,0.3,3
7.0,0,866.0,-0.168290058201198,15.68627451,90.0,12.7,0.0,-0.128793349,-78.36072958,64,1,20.0,0.3,3
7.0,1,1099.0,0.203076599104138,21.56862745,90.0,12.8,8.414999999928341e-05,-0.12879339,-78.36072966,64,1,20.0,0.3,3
7.0,4,841.0,0.745793441587936,15.68627451,90.0,12.7,0.000666799999997636,-0.128789451,-78.3607248,64,1,20.0,0.3,3
61.3,5,673.0,0.767074193241607,15.29411765,90.0,12.7,0.001278929999998013,-0.128777381,-78.36072313,64,1,20.0,0.3,3
70.4,5,705.0,0.191162821113013,14.50980392,90.0,12.8,0.0014844700000011812,-0.128762419,-78.36072153,64,1,20.0,0.3,3
12.9,4,719.0,-0.187027682161746,14.90196078,90.0,12.9,0.0008588900000034982,-0.128754498,-78.3607238,64,1,20.0,0.3,4
14.8,3,802.0,-0.19016555775425,14.50980392,90.0,12.7,0.0009213499999987107,-0.128747541,-78.36072656,64,1,20.0,0.3,4
14.8,3,862.0,0.0,14.50980392,90.0,12.7,0.0007385500000012257,-0.12874377,-78.36072975,64,1,20.0,0.3,4
14.5,2,884.0,-0.191900447083521,14.11764706,90.0,12.7,0.00040547999999773765,-0.128736352,-78.36073134,64,1,20.0,0.3,4
13.2,0,840.0,-0.370536988502867,13.7254902,90.0,12.7,0.0,-0.128733334,-78.3607326,67,1,20.0,0.3,4
13.2,0,724.0,0.0,13.7254902,90.0,12.7,0.0,-0.128733334,-78.3607326,67,1,20.0,0.3,4
-1.9,0,688.0,0.0,13.7254902,90.0,12.7,0.0,-0.128733334,-78.36073268,68,1,20.0,0.3,4
5.1,0,680.0,0.0,13.7254902,90.0,12.7,0.0,-0.128733334,-78.36073268,68,1,20.0,0.3,4
16.4,0,681.0,0.0,13.7254902,90.0,12.7,0.0,-0.128733334,-78.36073268,68,1,20.0,0.3,4
15.7,0,678.0,0.0,13.7254902,90.0,12.7,0.0,-0.128733334,-78.36073268,68,1,20.0,0.3,4
22.1,0,672.0,0.0,13.7254902,90.0,12.7,0.0,-0.128733334,-78.36073268,68,1,20.0,0.3,4
11.6,0,669.0,0.0,13.7254902,90.0,12.8,0.0,-0.128733334,-78.36073268,68,1,20.0,0.3,4
-19.8,0,674.0,0.0,13.7254902,90.0,12.6,0.0,-0.128733334,-78.36073268,68,1,20.0,0.3,4
-70.0,0,919.0,0.0,22.74509804,90.0,12.7,0.0,-0.128733334,-78.36073268,66,1,20.0,0.3,4
-116.8,1,1358.0,0.194189886747604,20.0,90.0,12.8,0.00020502000000277576,-0.128733334,-78.36073268,66,1,20.0,0.3,4
-62.7,8,1217.0,1.27888588489556,21.96078431,90.0,12.7,0.0019379999999955544,-0.12873149,-78.36073402,66,1,20.0,0.3,4
11.3,12,1750.0,1.49740518772883,23.92156863,90.0,12.8,0.002976440000004743,-0.128714098,-78.36073838,68,1,20.0,0.3,4
23.0,17,2391.0,1.36243775592414,27.05882353,90.0,12.7,0.004159009999995078,-0.128689455,-78.36074241,68,1,20.0,0.3,4
10.9,21,2826.0,1.47638280331279,23.92156863,90.0,12.7,0.0035476199999990854,-0.12865182,-78.36074593,68,1,20.0,0.3,4
5.7,24,2401.0,1.28512423157153,30.98039216,90.0,12.8,0.00971197000000501,-0.1285908,-78.36075204,68,1,20.0,0.3,4
4.9,24,2401.0,0.0,30.98039216,90.0,12.7,0.0,-0.1285908,-78.36075204,69,1,20.0,0.3,4
7.8,30,2295.0,0.821700059954523,26.2745098,89.0,12.8,0.014945889999999906,-0.128523619,-78.36075758,69,1,20.0,0.3,4
12.0,33,2449.0,0.855041292680156,21.17647059,89.0,12.8,0.010222970000000942,-0.128375846,-78.3607668,69,1,20.0,0.3,4
11.3,34,2558.0,0.577673319037074,23.52941176,88.0,12.8,0.009521029999994823,-0.128291273,-78.36077585,69,1,20.0,0.3,4
10.3,35,2622.0,0.412334229681975,20.39215686,88.0,12.8,0.010002960000001337,-0.128201083,-78.3607854,72,1,20.0,0.3,4
-2.9,36,2713.0,0.201285560959026,25.49019608,88.0,12.8,0.010155750000002683,-0.128101967,-78.36079245,72,1,20.0,0.3,4
3.1,36,2697.0,0.199641391355798,15.68627451,87.0,12.8,0.007175169999996456,-0.128004863,-78.36080175,74,1,20.0,0.3,4
3.2,36,2703.0,0.0,19.21568627,87.0,12.7,0.01055653000000234,-0.127907549,-78.36081583,74,1,20.0,0.3,4
5.3,36,2709.0,0.0,18.82352941,87.0,12.8,0.009753289999999026,-0.127812666,-78.36082899,74,1,20.0,0.3,4
10.6,37,2748.0,0.208086584261716,18.82352941,87.0,12.8,0.011325329999998246,-0.12771925,-78.36084106,74,1,20.0,0.3,4
6.3,37,2772.0,0.194653194423208,19.60784314,87.0,12.8,0.010619210000001544,-0.12762621,-78.36085489,77,1,20.0,0.3,3
-0.8,38,2292.0,0.202020833794446,21.17647059,87.0,12.8,0.01123469000000199,-0.127533381,-78.36086872,77,1,20.0,0.3,3
0.2,38,1905.0,0.138017913046816,14.50980392,87.0,12.8,0.00980555999999666,-0.127434726,-78.36088431,77,1,20.0,0.3,3
-1.6,37,1854.0,0.0,14.50980392,87.0,12.7,0.0103883900000028,-0.127332592,-78.36089755,76,1,20.0,0.3,3
-1.6,36,1819.0,-0.211300472678312,14.50980392,88.0,12.7,0.010555039999999849,-0.127234817,-78.36091055,76,1,20.0,0.3,3
0.7,34,1721.0,-0.388467382355664,14.50980392,88.0,12.7,0.0067300299999999424,-0.127142365,-78.36092002,76,1,20.0,0.3,3
-2.8,34,1679.0,-0.204185578947546,14.50980392,88.0,12.8,0.009284139999998331,-0.127052846,-78.36092739,76,1,20.0,0.3,3
-4.4,34,1700.0,0.198078229174293,18.43137255,88.0,12.8,0.009928219999999044,-0.126965507,-78.36093418,76,1,20.0,0.3,3
4.7,34,1763.0,0.190295168662947,22.74509804,88.0,12.8,0.010451150000001519,-0.126879718,-78.36093821,76,1,20.0,0.3,3
5.4,36,1817.0,0.401409058188779,24.31372549,89.0,12.8,0.010716100000003337,-0.126788355,-78.36093904,76,1,20.0,0.3,3
3.9,37,1843.0,0.574991018640289,16.07843137,89.0,12.8,0.007476479999994012,-0.126697035,-78.36094508,76,1,20.0,0.3,3
2.3,37,1861.0,0.20049527143932,20.39215686,89.0,12.8,0.010462629999999251,-0.126600266,-78.36094885,74,1,20.0,0.3,3
1.5,38,1891.0,0.165854738064849,20.0,89.0,12.8,0.013666249999999991,-0.126505885,-78.36095346,74,1,20.0,0.3,3
6.0,38,1864.0,0.15038122512781,14.50980392,89.0,12.8,0.0056137300000003165,-0.126406979,-78.36095648,71,1,20.0,0.3,3
0.0,36,1824.0,0.0,14.50980392,89.0,12.8,0.005686970000006397,-0.126307192,-78.36096151,70,1,20.0,0.3,3
26.0,32,1605.0,-0.477946917456503,14.50980392,90.0,12.7,0.014036380000000293,-0.126215913,-78.36096427,70,1,20.0,0.3,2
48.6,31,1524.0,-0.389002337530606,14.50980392,90.0,12.7,0.009294529999998247,-0.126135238,-78.36096872,70,1,20.0,0.3,2
50.8,29,1444.0,-0.394842301366782,14.11764706,90.0,12.7,0.00812183000000033,-0.126060597,-78.36098271,70,1,20.0,0.3,2
44.0,22,1108.0,-1.49604155632425,13.7254902,90.0,12.7,0.006352989999996339,-0.125992368,-78.36100317,69,1,20.0,0.3,2
30.6,17,977.0,-1.17124444042473,13.7254902,90.0,12.7,0.0031713999999993803,-0.125945052,-78.36102454,69,1,20.0,0.3,2
2.9,14,1052.0,-0.799082672270218,20.0,90.0,12.7,0.003671490000002109,-0.125907878,-78.36104633,69,1,20.0,0.3,2
-2.8,14,1078.0,0.208438735590953,21.96078431,90.0,12.7,0.0038606600000008484,-0.125873303,-78.36106134,69,1,20.0,0.3,2
-28.7,19,1466.0,1.1589339004136,29.41176471,90.0,12.7,0.005130080000000703,-0.125839021,-78.36107735,69,1,20.0,0.3,2
-40.4,23,1784.0,1.37368804941635,25.88235294,90.0,12.7,0.00640409999999747,-0.125786341,-78.36109947,69,1,20.0,0.3,2
-40.4,25,1883.0,0.963341198975689,18.03921569,90.0,12.7,0.007573059999998577,-0.125722219,-78.36112043,69,1,20.0,0.3,2
-33.6,22,1634.0,-0.769649174203379,14.50980392,90.0,12.8,0.004221780000001729,-0.12565617,-78.3611356,69,1,20.0,0.3,2
0.0,17,1320.0,-1.59678902334012,13.7254902,90.0,12.8,0.0017367499999991765,-0.12565617,-78.3611356,69,1,20.0,0.3,2
-15.8,11,876.0,-1.39700543224165,13.7254902,90.0,12.7,0.005113440000002356,-0.12556795,-78.3611434,69,1,20.0,0.3,2
-12.1,10,884.0,-0.586261922691469,13.7254902,90.0,12.7,0.0026324500000001194,-0.12554511,-78.3611434,69,1,20.0,0.3,2
3.2,7,909.0,-0.570376211022771,13.33333333,90.0,12.7,0.0019003000000026304,-0.12552382,-78.36114398,69,1,20.0,0.3,2
5.1,5,731.0,-0.405294163111528,24.31372549,90.0,12.7,0.0012990699999946287,-0.125504751,-78.36114306,69,1,20.0,0.3,2
